id,team_fifa_api_id,team_api_id,date,buildUpPlaySpeedClass,buildUpPlayDribblingClass,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassingClass,chanceCreationCrossingClass,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressureClass,defenceAggressionClass,defenceTeamWidthClass,defenceDefenderLineClass
829,68,8550,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
830,12,8549,2/22/2010 0:00,Fast,Little,Long,Organised,Risky,Lots,Normal,Organised,Deep,Double,Narrow,Cover
831,12,8549,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
832,12,8549,2/22/2012 0:00,Balanced,Little,Long,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
833,12,8549,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
834,12,8549,9/19/2014 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
835,12,8549,9/10/2015 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
836,69,9829,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,High,Press,Wide,Cover
837,69,9829,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
838,69,9829,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
839,69,9829,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
840,69,9829,9/19/2014 0:00,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
841,69,9829,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Medium,Press,Normal,Cover
842,1747,9998,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
843,1747,9998,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
844,1747,9998,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
845,70,10249,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,High,Double,Wide,Offside Trap
846,70,10249,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
847,70,10249,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
848,70,10249,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
849,70,10249,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
850,70,10249,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
851,1900,8348,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
852,1900,8348,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
853,83,9927,2/22/2010 0:00,Fast,Little,Long,Organised,Risky,Lots,Normal,Organised,Medium,Double,Wide,Cover
854,83,9927,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
855,83,9927,2/22/2012 0:00,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
856,83,9927,9/20/2013 0:00,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
857,83,9927,9/19/2014 0:00,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
858,83,9927,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Medium,Press,Normal,Cover
859,111560,274581,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
860,111560,9996,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
861,111560,9996,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
862,1904,9761,2/22/2010 0:00,Slow,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Narrow,Cover
863,1904,9761,2/22/2011 0:00,Slow,Little,Mixed,Free Form,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
864,1904,9761,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
865,1904,9761,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
866,1904,9761,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Safe,Normal,Normal,Organised,Medium,Press,Normal,Cover
867,1904,9761,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Safe,Normal,Normal,Organised,Medium,Press,Normal,Cover
868,1891,10214,2/22/2010 0:00,Balanced,Little,Short,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Narrow,Offside Trap
869,1891,10214,2/22/2011 0:00,Balanced,Little,Short,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
870,1891,10214,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
871,1891,10214,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
872,1891,10214,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
873,1891,10214,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
874,1823,8481,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Little,Organised,High,Double,Wide,Cover
875,1823,8481,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
876,1823,8481,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
877,1823,8481,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
878,1823,8481,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
879,1823,8481,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
880,71,9830,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Narrow,Cover
881,71,9830,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
882,71,9830,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
883,71,9830,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
884,71,9830,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
885,71,9830,9/10/2015 0:00,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
886,100737,9809,2/22/2010 0:00,Slow,Little,Short,Organised,Normal,Normal,Lots,Organised,Deep,Contain,Narrow,Cover
887,100737,9809,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Offside Trap
888,1910,8464,2/22/2010 0:00,Slow,Little,Short,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Narrow,Cover
889,1910,8464,2/22/2011 0:00,Balanced,Little,Mixed,Free Form,Normal,Lots,Little,Organised,Deep,Press,Narrow,Cover
890,1910,8464,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
891,1910,8464,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
892,1910,8464,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
893,13,10261,2/22/2010 0:00,Fast,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
894,13,10261,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
895,13,10261,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
896,13,10261,9/20/2013 0:00,Balanced,Little,Long,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
897,13,10261,9/19/2014 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
898,13,10261,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
899,72,9831,2/22/2010 0:00,Fast,Little,Long,Organised,Normal,Little,Normal,Organised,High,Double,Wide,Cover
900,72,9831,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
901,72,9831,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
902,72,9831,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
903,72,9831,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
904,72,9831,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
905,1792,9850,2/22/2010 0:00,Balanced,Little,Long,Organised,Risky,Lots,Normal,Organised,Medium,Double,Wide,Cover
906,1792,9850,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
907,1792,9850,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
908,1792,9850,9/20/2013 0:00,Fast,Little,Long,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
909,1792,9850,9/19/2014 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
910,1792,9850,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
911,112225,6269,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Offside Trap
912,112225,6269,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
913,112225,6269,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
914,112225,6269,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
915,171,8165,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Lots,Organised,Medium,Press,Normal,Cover
916,171,8165,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
917,171,8165,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
918,171,8165,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
919,171,8165,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
920,171,8165,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
921,477,8388,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Offside Trap
922,477,8388,2/22/2011 0:00,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
923,477,8388,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
924,477,8388,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
925,477,8388,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
926,477,8388,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
927,1564,8242,2/22/2010 0:00,Slow,Little,Mixed,Organised,Normal,Normal,Lots,Organised,High,Double,Normal,Cover
928,111540,2033,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
929,111540,2033,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
930,111540,2033,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Contain,Normal,Cover
931,111540,2033,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Contain,Normal,Cover
932,111540,2033,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Contain,Normal,Cover
933,682,8573,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
934,682,8573,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
935,479,8371,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free Form,Deep,Press,Normal,Cover
936,479,8371,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Lots,Free Form,Medium,Press,Wide,Cover
937,479,8371,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Wide,Cover
938,479,8371,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Wide,Cover
939,479,8371,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
940,479,8371,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Wide,Cover
941,100087,1773,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
942,100087,1773,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
943,100087,1773,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
944,1892,6403,2/22/2010 0:00,Slow,Little,Short,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Narrow,Offside Trap
945,1892,6403,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Offside Trap
946,1892,6403,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Wide,Cover
947,1892,6403,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
948,1892,6403,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
949,1892,6403,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
950,10030,8460,2/22/2010 0:00,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Narrow,Cover
951,10030,8460,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
952,10030,8460,2/22/2012 0:00,Fast,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Deep,Press,Normal,Cover
953,10030,8460,9/20/2013 0:00,Fast,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
954,10030,8460,9/19/2014 0:00,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
955,10030,8460,9/10/2015 0:00,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Normal,Cover
956,1843,8540,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Safe,Little,Lots,Organised,Medium,Press,Normal,Cover
957,1843,8540,2/22/2011 0:00,Balanced,Little,Mixed,Free Form,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
958,1843,8540,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
959,1843,8540,9/20/2013 0:00,Balanced,Little,Mixed,Free Form,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
960,1843,8540,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
961,1843,8540,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
962,73,9847,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,High,Double,Wide,Offside Trap
963,73,9847,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
964,73,9847,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
965,73,9847,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
966,73,9847,9/19/2014 0:00,Balanced,Lots,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
967,73,9847,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
968,50,10167,2/22/2010 0:00,Slow,Little,Short,Free Form,Normal,Normal,Lots,Free Form,Medium,Contain,Wide,Offside Trap
969,50,10167,2/22/2011 0:00,Balanced,Little,Short,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
970,50,10167,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Offside Trap
971,50,10167,9/20/2013 0:00,Balanced,Little,Short,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
972,50,10167,9/19/2014 0:00,Balanced,Lots,Short,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Offside Trap
973,50,10167,9/10/2015 0:00,Balanced,Normal,Short,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
974,1754,8426,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
975,1754,8426,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
976,1914,6413,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
977,1914,6413,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
978,1914,6413,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
979,100741,6547,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
980,200,9878,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
981,200,9878,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
982,200,9878,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
983,200,9878,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
984,200,9878,9/10/2015 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
985,111086,8028,2/22/2010 0:00,Slow,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Double,Normal,Cover
986,111086,8028,9/20/2013 0:00,Slow,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
987,111086,8028,9/19/2014 0:00,Balanced,Normal,Long,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
988,111086,8028,9/10/2015 0:00,Balanced,Normal,Long,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
989,111087,8033,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
990,111087,8033,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
991,111087,8033,9/19/2014 0:00,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
992,111087,8033,9/10/2015 0:00,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
993,110746,8023,9/20/2013 0:00,Fast,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
994,110746,8023,9/19/2014 0:00,Balanced,Normal,Mixed,Free Form,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
995,110746,8023,9/10/2015 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
996,111429,8031,2/22/2010 0:00,Slow,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Double,Normal,Cover
997,111429,8031,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Little,Normal,Organised,Medium,Press,Normal,Cover
998,1570,2183,2/22/2010 0:00,Slow,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
999,1570,2183,2/22/2011 0:00,Slow,Little,Mixed,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
1000,1570,2183,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Lots,Organised,Deep,Contain,Normal,Cover
1001,1570,2183,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Contain,Normal,Cover
1002,1790,8462,2/22/2010 0:00,Fast,Little,Long,Organised,Risky,Lots,Normal,Organised,Medium,Double,Normal,Cover
1003,1790,8462,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1004,1790,8462,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1005,1790,8462,9/20/2013 0:00,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1006,1790,8462,9/19/2014 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1007,1790,8462,9/10/2015 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1008,247,8640,2/22/2010 0:00,Slow,Little,Short,Organised,Safe,Normal,Lots,Organised,Deep,Contain,Narrow,Cover
1009,247,8640,2/22/2011 0:00,Balanced,Little,Short,Organised,Risky,Normal,Lots,Free Form,Medium,Press,Normal,Offside Trap
1010,247,8640,2/22/2012 0:00,Slow,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Contain,Normal,Cover
1011,247,8640,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1012,247,8640,9/19/2014 0:00,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1013,247,8640,9/10/2015 0:00,Fast,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Medium,Press,Normal,Cover
1014,15,10172,2/22/2010 0:00,Fast,Little,Long,Organised,Risky,Lots,Lots,Organised,High,Double,Wide,Cover
1015,15,10172,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1016,15,10172,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1017,15,10172,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1018,15,10172,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1019,15,10172,9/10/2015 0:00,Slow,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1020,456,8696,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Risky,Lots,Normal,Free Form,Medium,Press,Normal,Cover
1021,456,8696,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Risky,Lots,Normal,Organised,Medium,Press,Normal,Cover
1022,456,8696,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Wide,Cover
1023,456,8696,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Wide,Cover
1024,456,8696,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1025,86,8548,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Risky,Lots,Lots,Organised,Medium,Double,Wide,Cover
1026,86,8548,2/22/2011 0:00,Balanced,Little,Short,Organised,Normal,Lots,Lots,Organised,Medium,Press,Normal,Cover
1027,86,8548,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1028,86,8548,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1029,86,8548,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1030,86,8548,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1031,480,8370,2/22/2010 0:00,Balanced,Little,Short,Organised,Normal,Normal,Lots,Organised,Deep,Press,Normal,Offside Trap
1032,480,8370,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Wide,Cover
1033,480,8370,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1034,480,8370,9/20/2013 0:00,Balanced,Little,Mixed,Free Form,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1035,480,8370,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
